ID,Nombre,Apellido,Rol,Departamento,Sucursal/Asignación,Teléfono
6001,Nombre_6001,Apellido_6001,Soporte Técnico,Escuintla,Sucursal/Agencia 71,+502 6326-6363
6002,Nombre_6002,Apellido_6002,Atención al Cliente,Jutiapa,Sucursal/Agencia 268,+502 9762-2317
6003,Nombre_6003,Apellido_6003,Oficial de Crédito,Guatemala,Sucursal/Agencia 523,+502 9846-1621
6004,Nombre_6004,Apellido_6004,Asesor Financiero,Chiquimula,Sucursal/Agencia 831,+502 5741-6233
6005,Nombre_6005,Apellido_6005,Cumplimiento,Sacatepéquez,Sucursal/Agencia 812,+502 4133-3060
6006,Nombre_6006,Apellido_6006,Cajero,Escuintla,Sucursal/Agencia 554,+502 5190-5232
6007,Nombre_6007,Apellido_6007,Soporte Técnico,Jalapa,Sucursal/Agencia 93,+502 6277-3209
6008,Nombre_6008,Apellido_6008,Asesor Financiero,Petén,Sucursal/Agencia 979,+502 8129-7637
6009,Nombre_6009,Apellido_6009,Asesor Financiero,Jutiapa,Sucursal/Agencia 980,+502 9255-8516
6010,Nombre_6010,Apellido_6010,Administrador,Petén,Sucursal/Agencia 937,+502 5812-2974
6011,Nombre_6011,Apellido_6011,Oficial de Crédito,Escuintla,Sucursal/Agencia 47,+502 4159-1234
6012,Nombre_6012,Apellido_6012,Cajero,Guatemala,Sucursal/Agencia 489,+502 5217-9674
6013,Nombre_6013,Apellido_6013,Gerente de Sucursal,Quetzaltenango,Sucursal/Agencia 521,+502 1366-1570
6014,Nombre_6014,Apellido_6014,Atención al Cliente,Alta Verapaz,Sucursal/Agencia 81,+502 3719-5909
6015,Nombre_6015,Apellido_6015,Administrador,Guatemala,Sucursal/Agencia 460,+502 5052-7276
6016,Nombre_6016,Apellido_6016,Administrador,Jutiapa,Sucursal/Agencia 526,+502 5924-7258
6017,Nombre_6017,Apellido_6017,Soporte Técnico,Guatemala,Sucursal/Agencia 659,+502 3482-7518
6018,Nombre_6018,Apellido_6018,Soporte Técnico,Escuintla,Sucursal/Agencia 86,+502 4134-2927
6019,Nombre_6019,Apellido_6019,Administrador,Alta Verapaz,Sucursal/Agencia 101,+502 6482-7886
6020,Nombre_6020,Apellido_6020,Atención al Cliente,Quetzaltenango,Sucursal/Agencia 731,+502 5346-8198
6021,Nombre_6021,Apellido_6021,Oficial de Crédito,Guatemala,Sucursal/Agencia 179,+502 8590-7124
6022,Nombre_6022,Apellido_6022,Gerente de Sucursal,Alta Verapaz,Sucursal/Agencia 226,+502 2112-1385
6023,Nombre_6023,Apellido_6023,Atención al Cliente,Jalapa,Sucursal/Agencia 601,+502 5736-1695
6024,Nombre_6024,Apellido_6024,Oficial de Crédito,Chiquimula,Sucursal/Agencia 207,+502 4353-5564
6025,Nombre_6025,Apellido_6025,Atención al Cliente,Huehuetenango,Sucursal/Agencia 213,+502 2276-6551
6026,Nombre_6026,Apellido_6026,Oficial de Crédito,Petén,Sucursal/Agencia 878,+502 5025-7761
6027,Nombre_6027,Apellido_6027,Auditor Interno,Sacatepéquez,Sucursal/Agencia 5,+502 5852-2868
6028,Nombre_6028,Apellido_6028,Cumplimiento,Guatemala,Sucursal/Agencia 860,+502 9064-7427
6029,Nombre_6029,Apellido_6029,Auditor Interno,Huehuetenango,Sucursal/Agencia 714,+502 2681-4433
6030,Nombre_6030,Apellido_6030,Administrador,Jalapa,Sucursal/Agencia 939,+502 2914-9361
6031,Nombre_6031,Apellido_6031,Soporte Técnico,Jalapa,Sucursal/Agencia 269,+502 4009-7569
6032,Nombre_6032,Apellido_6032,Atención al Cliente,Guatemala,Sucursal/Agencia 478,+502 9457-1198
6033,Nombre_6033,Apellido_6033,Soporte Técnico,Escuintla,Sucursal/Agencia 632,+502 9249-1074
6034,Nombre_6034,Apellido_6034,Soporte Técnico,Huehuetenango,Sucursal/Agencia 302,+502 3278-6911
6035,Nombre_6035,Apellido_6035,Cajero,Guatemala,Sucursal/Agencia 372,+502 6421-5453
6036,Nombre_6036,Apellido_6036,Cumplimiento,Jutiapa,Sucursal/Agencia 242,+502 6432-2253
6037,Nombre_6037,Apellido_6037,Soporte Técnico,Jutiapa,Sucursal/Agencia 459,+502 9847-6914
6038,Nombre_6038,Apellido_6038,Cajero,Chiquimula,Sucursal/Agencia 394,+502 2982-4360
6039,Nombre_6039,Apellido_6039,Administrador,Escuintla,Sucursal/Agencia 209,+502 7657-7859
6040,Nombre_6040,Apellido_6040,Ejecutivo de Cuentas,Alta Verapaz,Sucursal/Agencia 56,+502 2166-1348
6041,Nombre_6041,Apellido_6041,Gerente de Sucursal,Chiquimula,Sucursal/Agencia 608,+502 8589-8154
6042,Nombre_6042,Apellido_6042,Cumplimiento,Escuintla,Sucursal/Agencia 673,+502 8382-2381
6043,Nombre_6043,Apellido_6043,Cumplimiento,Jutiapa,Sucursal/Agencia 797,+502 7435-5323
6044,Nombre_6044,Apellido_6044,Cajero,Sacatepéquez,Sucursal/Agencia 185,+502 8875-1946
6045,Nombre_6045,Apellido_6045,Oficial de Crédito,Escuintla,Sucursal/Agencia 17,+502 2845-2183
6046,Nombre_6046,Apellido_6046,Cumplimiento,Chiquimula,Sucursal/Agencia 98,+502 9645-6706
6047,Nombre_6047,Apellido_6047,Soporte Técnico,Quetzaltenango,Sucursal/Agencia 346,+502 9016-6661
6048,Nombre_6048,Apellido_6048,Atención al Cliente,Jutiapa,Sucursal/Agencia 971,+502 1060-5148
6049,Nombre_6049,Apellido_6049,Atención al Cliente,Alta Verapaz,Sucursal/Agencia 648,+502 3709-5560
6050,Nombre_6050,Apellido_6050,Ejecutivo de Cuentas,Escuintla,Sucursal/Agencia 445,+502 9244-1991
6051,Nombre_6051,Apellido_6051,Ejecutivo de Cuentas,Alta Verapaz,Sucursal/Agencia 974,+502 2702-8495
6052,Nombre_6052,Apellido_6052,Atención al Cliente,Escuintla,Sucursal/Agencia 455,+502 3899-8995
6053,Nombre_6053,Apellido_6053,Oficial de Crédito,Jutiapa,Sucursal/Agencia 431,+502 6906-2630
6054,Nombre_6054,Apellido_6054,Soporte Técnico,Escuintla,Sucursal/Agencia 579,+502 3420-2414
6055,Nombre_6055,Apellido_6055,Cajero,Jalapa,Sucursal/Agencia 972,+502 4358-2448
6056,Nombre_6056,Apellido_6056,Administrador,Petén,Sucursal/Agencia 757,+502 9741-2842
6057,Nombre_6057,Apellido_6057,Oficial de Crédito,Guatemala,Sucursal/Agencia 379,+502 6187-9854
6058,Nombre_6058,Apellido_6058,Oficial de Crédito,Jutiapa,Sucursal/Agencia 932,+502 5490-3084
6059,Nombre_6059,Apellido_6059,Auditor Interno,Quetzaltenango,Sucursal/Agencia 66,+502 5681-1467
6060,Nombre_6060,Apellido_6060,Soporte Técnico,Jalapa,Sucursal/Agencia 285,+502 3660-5619
6061,Nombre_6061,Apellido_6061,Soporte Técnico,Chiquimula,Sucursal/Agencia 639,+502 8322-7467
6062,Nombre_6062,Apellido_6062,Soporte Técnico,Jalapa,Sucursal/Agencia 417,+502 9507-6150
6063,Nombre_6063,Apellido_6063,Cajero,Huehuetenango,Sucursal/Agencia 430,+502 8589-8125
6064,Nombre_6064,Apellido_6064,Atención al Cliente,Jalapa,Sucursal/Agencia 418,+502 4963-4346
6065,Nombre_6065,Apellido_6065,Auditor Interno,Escuintla,Sucursal/Agencia 632,+502 5567-6193
6066,Nombre_6066,Apellido_6066,Asesor Financiero,Huehuetenango,Sucursal/Agencia 935,+502 8727-3805
6067,Nombre_6067,Apellido_6067,Cajero,Escuintla,Sucursal/Agencia 265,+502 8930-4001
6068,Nombre_6068,Apellido_6068,Oficial de Crédito,Guatemala,Sucursal/Agencia 402,+502 3446-2694
6069,Nombre_6069,Apellido_6069,Oficial de Crédito,Quetzaltenango,Sucursal/Agencia 226,+502 5604-3796
6070,Nombre_6070,Apellido_6070,Atención al Cliente,Huehuetenango,Sucursal/Agencia 241,+502 7884-8488
6071,Nombre_6071,Apellido_6071,Oficial de Crédito,Alta Verapaz,Sucursal/Agencia 863,+502 5056-7126
6072,Nombre_6072,Apellido_6072,Cajero,Guatemala,Sucursal/Agencia 406,+502 8799-1776
6073,Nombre_6073,Apellido_6073,Auditor Interno,Jutiapa,Sucursal/Agencia 865,+502 6884-7854
6074,Nombre_6074,Apellido_6074,Auditor Interno,Guatemala,Sucursal/Agencia 630,+502 3827-6781
6075,Nombre_6075,Apellido_6075,Oficial de Crédito,Quetzaltenango,Sucursal/Agencia 389,+502 6558-5376
6076,Nombre_6076,Apellido_6076,Oficial de Crédito,Huehuetenango,Sucursal/Agencia 861,+502 4719-9594
6077,Nombre_6077,Apellido_6077,Gerente de Sucursal,Huehuetenango,Sucursal/Agencia 824,+502 4512-5446
6078,Nombre_6078,Apellido_6078,Auditor Interno,Escuintla,Sucursal/Agencia 368,+502 4677-7179
6079,Nombre_6079,Apellido_6079,Gerente de Sucursal,Guatemala,Sucursal/Agencia 312,+502 3803-5006
6080,Nombre_6080,Apellido_6080,Asesor Financiero,Petén,Sucursal/Agencia 302,+502 9222-4261
6081,Nombre_6081,Apellido_6081,Cumplimiento,Chiquimula,Sucursal/Agencia 119,+502 7622-4957
6082,Nombre_6082,Apellido_6082,Atención al Cliente,Chiquimula,Sucursal/Agencia 171,+502 6793-6228
6083,Nombre_6083,Apellido_6083,Ejecutivo de Cuentas,Jutiapa,Sucursal/Agencia 837,+502 5511-2387
6084,Nombre_6084,Apellido_6084,Oficial de Crédito,Jutiapa,Sucursal/Agencia 128,+502 6305-9842
6085,Nombre_6085,Apellido_6085,Auditor Interno,Alta Verapaz,Sucursal/Agencia 300,+502 3579-8699
6086,Nombre_6086,Apellido_6086,Oficial de Crédito,Sacatepéquez,Sucursal/Agencia 180,+502 8329-5691
6087,Nombre_6087,Apellido_6087,Soporte Técnico,Alta Verapaz,Sucursal/Agencia 939,+502 4812-8420
6088,Nombre_6088,Apellido_6088,Ejecutivo de Cuentas,Sacatepéquez,Sucursal/Agencia 167,+502 4991-7206
6089,Nombre_6089,Apellido_6089,Atención al Cliente,Chiquimula,Sucursal/Agencia 539,+502 6423-2866
6090,Nombre_6090,Apellido_6090,Soporte Técnico,Sacatepéquez,Sucursal/Agencia 988,+502 7249-8218
6091,Nombre_6091,Apellido_6091,Auditor Interno,Escuintla,Sucursal/Agencia 332,+502 6929-9246
6092,Nombre_6092,Apellido_6092,Atención al Cliente,Jalapa,Sucursal/Agencia 922,+502 4165-5763
6093,Nombre_6093,Apellido_6093,Cumplimiento,Huehuetenango,Sucursal/Agencia 128,+502 3196-5139
6094,Nombre_6094,Apellido_6094,Cajero,Escuintla,Sucursal/Agencia 85,+502 3489-2182
6095,Nombre_6095,Apellido_6095,Cumplimiento,Jutiapa,Sucursal/Agencia 123,+502 7409-1076
6096,Nombre_6096,Apellido_6096,Gerente de Sucursal,Jalapa,Sucursal/Agencia 908,+502 3287-8043
6097,Nombre_6097,Apellido_6097,Cajero,Chiquimula,Sucursal/Agencia 804,+502 5143-8875
6098,Nombre_6098,Apellido_6098,Administrador,Huehuetenango,Sucursal/Agencia 568,+502 2603-4151
6099,Nombre_6099,Apellido_6099,Oficial de Crédito,Jalapa,Sucursal/Agencia 893,+502 2488-9440
6100,Nombre_6100,Apellido_6100,Ejecutivo de Cuentas,Chiquimula,Sucursal/Agencia 181,+502 5482-5112
6101,Nombre_6101,Apellido_6101,Administrador,Alta Verapaz,Sucursal/Agencia 20,+502 4018-8816
6102,Nombre_6102,Apellido_6102,Cumplimiento,Petén,Sucursal/Agencia 805,+502 1761-6222
6103,Nombre_6103,Apellido_6103,Administrador,Quetzaltenango,Sucursal/Agencia 963,+502 6448-8492
6104,Nombre_6104,Apellido_6104,Soporte Técnico,Sacatepéquez,Sucursal/Agencia 378,+502 4293-2301
6105,Nombre_6105,Apellido_6105,Atención al Cliente,Alta Verapaz,Sucursal/Agencia 636,+502 2572-7097
6106,Nombre_6106,Apellido_6106,Asesor Financiero,Escuintla,Sucursal/Agencia 175,+502 1731-1528
6107,Nombre_6107,Apellido_6107,Asesor Financiero,Huehuetenango,Sucursal/Agencia 663,+502 4161-5759
6108,Nombre_6108,Apellido_6108,Gerente de Sucursal,Chiquimula,Sucursal/Agencia 738,+502 1373-2702
6109,Nombre_6109,Apellido_6109,Atención al Cliente,Sacatepéquez,Sucursal/Agencia 940,+502 5802-4236
6110,Nombre_6110,Apellido_6110,Asesor Financiero,Quetzaltenango,Sucursal/Agencia 941,+502 8394-2062
6111,Nombre_6111,Apellido_6111,Cumplimiento,Petén,Sucursal/Agencia 833,+502 4247-8954
6112,Nombre_6112,Apellido_6112,Soporte Técnico,Alta Verapaz,Sucursal/Agencia 430,+502 6304-5877
6113,Nombre_6113,Apellido_6113,Ejecutivo de Cuentas,Guatemala,Sucursal/Agencia 122,+502 2229-7105
6114,Nombre_6114,Apellido_6114,Cajero,Quetzaltenango,Sucursal/Agencia 431,+502 7464-6818
6115,Nombre_6115,Apellido_6115,Gerente de Sucursal,Huehuetenango,Sucursal/Agencia 293,+502 2038-6838
6116,Nombre_6116,Apellido_6116,Administrador,Sacatepéquez,Sucursal/Agencia 886,+502 6498-5036
6117,Nombre_6117,Apellido_6117,Oficial de Crédito,Petén,Sucursal/Agencia 810,+502 9473-8793
6118,Nombre_6118,Apellido_6118,Atención al Cliente,Guatemala,Sucursal/Agencia 3,+502 6759-4671
6119,Nombre_6119,Apellido_6119,Ejecutivo de Cuentas,Sacatepéquez,Sucursal/Agencia 629,+502 4037-7019
6120,Nombre_6120,Apellido_6120,Asesor Financiero,Quetzaltenango,Sucursal/Agencia 175,+502 3351-3217
6121,Nombre_6121,Apellido_6121,Cajero,Huehuetenango,Sucursal/Agencia 701,+502 9592-1753
6122,Nombre_6122,Apellido_6122,Ejecutivo de Cuentas,Jalapa,Sucursal/Agencia 335,+502 7837-3779
6123,Nombre_6123,Apellido_6123,Oficial de Crédito,Jutiapa,Sucursal/Agencia 923,+502 1574-1841
6124,Nombre_6124,Apellido_6124,Cajero,Alta Verapaz,Sucursal/Agencia 835,+502 2486-4759
6125,Nombre_6125,Apellido_6125,Auditor Interno,Jutiapa,Sucursal/Agencia 768,+502 5471-8007
6126,Nombre_6126,Apellido_6126,Gerente de Sucursal,Alta Verapaz,Sucursal/Agencia 298,+502 9378-6063
6127,Nombre_6127,Apellido_6127,Gerente de Sucursal,Chiquimula,Sucursal/Agencia 895,+502 4597-8079
6128,Nombre_6128,Apellido_6128,Soporte Técnico,Huehuetenango,Sucursal/Agencia 721,+502 6141-3327
6129,Nombre_6129,Apellido_6129,Asesor Financiero,Quetzaltenango,Sucursal/Agencia 341,+502 3419-5752
6130,Nombre_6130,Apellido_6130,Cumplimiento,Jutiapa,Sucursal/Agencia 203,+502 8164-2663
6131,Nombre_6131,Apellido_6131,Auditor Interno,Huehuetenango,Sucursal/Agencia 200,+502 4180-4443
6132,Nombre_6132,Apellido_6132,Atención al Cliente,Guatemala,Sucursal/Agencia 682,+502 6902-7807
6133,Nombre_6133,Apellido_6133,Ejecutivo de Cuentas,Escuintla,Sucursal/Agencia 891,+502 8192-7560
6134,Nombre_6134,Apellido_6134,Atención al Cliente,Escuintla,Sucursal/Agencia 316,+502 6544-3272
6135,Nombre_6135,Apellido_6135,Gerente de Sucursal,Guatemala,Sucursal/Agencia 656,+502 8903-3348
6136,Nombre_6136,Apellido_6136,Cajero,Jalapa,Sucursal/Agencia 984,+502 8054-5697
6137,Nombre_6137,Apellido_6137,Cajero,Chiquimula,Sucursal/Agencia 978,+502 5639-7886
6138,Nombre_6138,Apellido_6138,Soporte Técnico,Jutiapa,Sucursal/Agencia 947,+502 6624-4312
6139,Nombre_6139,Apellido_6139,Oficial de Crédito,Chiquimula,Sucursal/Agencia 972,+502 1582-9915
6140,Nombre_6140,Apellido_6140,Soporte Técnico,Sacatepéquez,Sucursal/Agencia 268,+502 6146-5248
6141,Nombre_6141,Apellido_6141,Ejecutivo de Cuentas,Jutiapa,Sucursal/Agencia 419,+502 1506-5462
6142,Nombre_6142,Apellido_6142,Soporte Técnico,Huehuetenango,Sucursal/Agencia 559,+502 9694-3494
6143,Nombre_6143,Apellido_6143,Atención al Cliente,Huehuetenango,Sucursal/Agencia 323,+502 5615-1537
6144,Nombre_6144,Apellido_6144,Soporte Técnico,Sacatepéquez,Sucursal/Agencia 657,+502 9776-5729
6145,Nombre_6145,Apellido_6145,Ejecutivo de Cuentas,Jalapa,Sucursal/Agencia 485,+502 3710-9620
6146,Nombre_6146,Apellido_6146,Asesor Financiero,Guatemala,Sucursal/Agencia 309,+502 3463-8462
6147,Nombre_6147,Apellido_6147,Auditor Interno,Huehuetenango,Sucursal/Agencia 583,+502 2613-9558
6148,Nombre_6148,Apellido_6148,Auditor Interno,Chiquimula,Sucursal/Agencia 309,+502 8395-8064
6149,Nombre_6149,Apellido_6149,Auditor Interno,Petén,Sucursal/Agencia 679,+502 9891-7502
6150,Nombre_6150,Apellido_6150,Oficial de Crédito,Huehuetenango,Sucursal/Agencia 349,+502 6102-2639
6151,Nombre_6151,Apellido_6151,Gerente de Sucursal,Guatemala,Sucursal/Agencia 852,+502 3491-9358
6152,Nombre_6152,Apellido_6152,Soporte Técnico,Guatemala,Sucursal/Agencia 814,+502 4039-3415
6153,Nombre_6153,Apellido_6153,Gerente de Sucursal,Jutiapa,Sucursal/Agencia 703,+502 8791-3842
6154,Nombre_6154,Apellido_6154,Oficial de Crédito,Alta Verapaz,Sucursal/Agencia 750,+502 1509-2252
6155,Nombre_6155,Apellido_6155,Administrador,Sacatepéquez,Sucursal/Agencia 251,+502 2477-1372
6156,Nombre_6156,Apellido_6156,Cumplimiento,Sacatepéquez,Sucursal/Agencia 589,+502 1546-4857
6157,Nombre_6157,Apellido_6157,Auditor Interno,Petén,Sucursal/Agencia 802,+502 7589-6792
6158,Nombre_6158,Apellido_6158,Soporte Técnico,Petén,Sucursal/Agencia 85,+502 1704-3600
6159,Nombre_6159,Apellido_6159,Oficial de Crédito,Petén,Sucursal/Agencia 953,+502 8607-6170
6160,Nombre_6160,Apellido_6160,Atención al Cliente,Guatemala,Sucursal/Agencia 739,+502 7974-1658
6161,Nombre_6161,Apellido_6161,Cajero,Escuintla,Sucursal/Agencia 832,+502 4809-9756
6162,Nombre_6162,Apellido_6162,Gerente de Sucursal,Escuintla,Sucursal/Agencia 782,+502 5526-8497
6163,Nombre_6163,Apellido_6163,Administrador,Sacatepéquez,Sucursal/Agencia 982,+502 3899-7138
6164,Nombre_6164,Apellido_6164,Auditor Interno,Escuintla,Sucursal/Agencia 640,+502 3426-2447
6165,Nombre_6165,Apellido_6165,Auditor Interno,Huehuetenango,Sucursal/Agencia 775,+502 3386-9362
6166,Nombre_6166,Apellido_6166,Atención al Cliente,Huehuetenango,Sucursal/Agencia 558,+502 7821-7840
6167,Nombre_6167,Apellido_6167,Soporte Técnico,Escuintla,Sucursal/Agencia 266,+502 4230-8747
6168,Nombre_6168,Apellido_6168,Soporte Técnico,Escuintla,Sucursal/Agencia 213,+502 4016-2414
6169,Nombre_6169,Apellido_6169,Soporte Técnico,Alta Verapaz,Sucursal/Agencia 515,+502 6273-7878
6170,Nombre_6170,Apellido_6170,Asesor Financiero,Petén,Sucursal/Agencia 783,+502 9006-1714
6171,Nombre_6171,Apellido_6171,Atención al Cliente,Escuintla,Sucursal/Agencia 824,+502 7079-3208
6172,Nombre_6172,Apellido_6172,Auditor Interno,Jutiapa,Sucursal/Agencia 943,+502 7338-2121
6173,Nombre_6173,Apellido_6173,Cumplimiento,Sacatepéquez,Sucursal/Agencia 977,+502 7349-7390
6174,Nombre_6174,Apellido_6174,Cumplimiento,Huehuetenango,Sucursal/Agencia 713,+502 2216-3615
6175,Nombre_6175,Apellido_6175,Gerente de Sucursal,Escuintla,Sucursal/Agencia 980,+502 5492-3659
6176,Nombre_6176,Apellido_6176,Administrador,Sacatepéquez,Sucursal/Agencia 974,+502 1217-5574
6177,Nombre_6177,Apellido_6177,Atención al Cliente,Quetzaltenango,Sucursal/Agencia 163,+502 4634-9933
6178,Nombre_6178,Apellido_6178,Asesor Financiero,Escuintla,Sucursal/Agencia 438,+502 5900-7167
6179,Nombre_6179,Apellido_6179,Cumplimiento,Quetzaltenango,Sucursal/Agencia 953,+502 3556-8935
6180,Nombre_6180,Apellido_6180,Oficial de Crédito,Chiquimula,Sucursal/Agencia 927,+502 6769-5981
6181,Nombre_6181,Apellido_6181,Administrador,Alta Verapaz,Sucursal/Agencia 965,+502 7448-7982
6182,Nombre_6182,Apellido_6182,Administrador,Petén,Sucursal/Agencia 237,+502 7376-7205
6183,Nombre_6183,Apellido_6183,Atención al Cliente,Huehuetenango,Sucursal/Agencia 105,+502 4127-4863
6184,Nombre_6184,Apellido_6184,Gerente de Sucursal,Huehuetenango,Sucursal/Agencia 871,+502 9159-8822
6185,Nombre_6185,Apellido_6185,Gerente de Sucursal,Huehuetenango,Sucursal/Agencia 289,+502 4438-8784
6186,Nombre_6186,Apellido_6186,Administrador,Sacatepéquez,Sucursal/Agencia 530,+502 4228-8661
6187,Nombre_6187,Apellido_6187,Atención al Cliente,Sacatepéquez,Sucursal/Agencia 425,+502 5966-6996
6188,Nombre_6188,Apellido_6188,Gerente de Sucursal,Quetzaltenango,Sucursal/Agencia 134,+502 2643-6439
6189,Nombre_6189,Apellido_6189,Ejecutivo de Cuentas,Chiquimula,Sucursal/Agencia 778,+502 7420-7136
6190,Nombre_6190,Apellido_6190,Oficial de Crédito,Guatemala,Sucursal/Agencia 337,+502 8528-1761
6191,Nombre_6191,Apellido_6191,Cajero,Guatemala,Sucursal/Agencia 828,+502 9441-3420
6192,Nombre_6192,Apellido_6192,Asesor Financiero,Petén,Sucursal/Agencia 267,+502 2467-3790
6193,Nombre_6193,Apellido_6193,Ejecutivo de Cuentas,Escuintla,Sucursal/Agencia 100,+502 7457-6531
6194,Nombre_6194,Apellido_6194,Cajero,Huehuetenango,Sucursal/Agencia 912,+502 9820-9906
6195,Nombre_6195,Apellido_6195,Ejecutivo de Cuentas,Escuintla,Sucursal/Agencia 813,+502 5447-5166
6196,Nombre_6196,Apellido_6196,Soporte Técnico,Alta Verapaz,Sucursal/Agencia 884,+502 4111-6470
6197,Nombre_6197,Apellido_6197,Cajero,Alta Verapaz,Sucursal/Agencia 956,+502 6664-3178
6198,Nombre_6198,Apellido_6198,Administrador,Sacatepéquez,Sucursal/Agencia 162,+502 7967-1385
6199,Nombre_6199,Apellido_6199,Cajero,Jalapa,Sucursal/Agencia 976,+502 4735-8359
6200,Nombre_6200,Apellido_6200,Oficial de Crédito,Jutiapa,Sucursal/Agencia 573,+502 3186-9631
6201,Nombre_6201,Apellido_6201,Atención al Cliente,Escuintla,Sucursal/Agencia 795,+502 1960-6476
6202,Nombre_6202,Apellido_6202,Administrador,Chiquimula,Sucursal/Agencia 681,+502 4058-3200
6203,Nombre_6203,Apellido_6203,Cajero,Chiquimula,Sucursal/Agencia 473,+502 5325-1581
6204,Nombre_6204,Apellido_6204,Oficial de Crédito,Chiquimula,Sucursal/Agencia 797,+502 7312-2602
6205,Nombre_6205,Apellido_6205,Ejecutivo de Cuentas,Guatemala,Sucursal/Agencia 417,+502 1874-8266
6206,Nombre_6206,Apellido_6206,Asesor Financiero,Chiquimula,Sucursal/Agencia 931,+502 6956-2864
6207,Nombre_6207,Apellido_6207,Soporte Técnico,Jalapa,Sucursal/Agencia 841,+502 9020-3520
6208,Nombre_6208,Apellido_6208,Administrador,Huehuetenango,Sucursal/Agencia 73,+502 5414-3147
6209,Nombre_6209,Apellido_6209,Atención al Cliente,Guatemala,Sucursal/Agencia 124,+502 3326-1934
6210,Nombre_6210,Apellido_6210,Administrador,Escuintla,Sucursal/Agencia 152,+502 7128-6798
6211,Nombre_6211,Apellido_6211,Gerente de Sucursal,Jalapa,Sucursal/Agencia 681,+502 4669-6299
6212,Nombre_6212,Apellido_6212,Ejecutivo de Cuentas,Chiquimula,Sucursal/Agencia 984,+502 8300-4264
6213,Nombre_6213,Apellido_6213,Soporte Técnico,Huehuetenango,Sucursal/Agencia 482,+502 4535-1463
6214,Nombre_6214,Apellido_6214,Oficial de Crédito,Guatemala,Sucursal/Agencia 166,+502 9285-7164
6215,Nombre_6215,Apellido_6215,Soporte Técnico,Alta Verapaz,Sucursal/Agencia 72,+502 9067-3203
6216,Nombre_6216,Apellido_6216,Administrador,Quetzaltenango,Sucursal/Agencia 423,+502 8584-2142
6217,Nombre_6217,Apellido_6217,Asesor Financiero,Huehuetenango,Sucursal/Agencia 286,+502 2584-7736
6218,Nombre_6218,Apellido_6218,Atención al Cliente,Sacatepéquez,Sucursal/Agencia 730,+502 7450-5435
6219,Nombre_6219,Apellido_6219,Atención al Cliente,Huehuetenango,Sucursal/Agencia 573,+502 9302-8978
6220,Nombre_6220,Apellido_6220,Cajero,Jalapa,Sucursal/Agencia 199,+502 5898-4116
6221,Nombre_6221,Apellido_6221,Soporte Técnico,Sacatepéquez,Sucursal/Agencia 701,+502 9303-3711
6222,Nombre_6222,Apellido_6222,Soporte Técnico,Quetzaltenango,Sucursal/Agencia 782,+502 2885-2682
6223,Nombre_6223,Apellido_6223,Cajero,Jalapa,Sucursal/Agencia 727,+502 5744-7763
6224,Nombre_6224,Apellido_6224,Atención al Cliente,Quetzaltenango,Sucursal/Agencia 296,+502 3572-8550
6225,Nombre_6225,Apellido_6225,Ejecutivo de Cuentas,Huehuetenango,Sucursal/Agencia 813,+502 8720-4766
6226,Nombre_6226,Apellido_6226,Soporte Técnico,Jutiapa,Sucursal/Agencia 328,+502 3523-5567
6227,Nombre_6227,Apellido_6227,Ejecutivo de Cuentas,Jalapa,Sucursal/Agencia 397,+502 5653-2272
6228,Nombre_6228,Apellido_6228,Cajero,Escuintla,Sucursal/Agencia 508,+502 6144-5918
6229,Nombre_6229,Apellido_6229,Gerente de Sucursal,Huehuetenango,Sucursal/Agencia 24,+502 1146-3581
6230,Nombre_6230,Apellido_6230,Soporte Técnico,Huehuetenango,Sucursal/Agencia 986,+502 8123-6519
6231,Nombre_6231,Apellido_6231,Cajero,Petén,Sucursal/Agencia 837,+502 9869-6821
